state,state_code,year,education,education_code,region,births,avg_birth_weight_g,sd_birth_weight_g,avg_mother_age,sd_mother_age,avg_gestational_age_wks,sd_gestational_age_wks
Missouri,29,2022,"Associate degree (AA, AS)",5,Midwest,5987,3290.72,584.76,29.63,4.82,38.44,2.3
Missouri,29,2023,"Associate degree (AA, AS)",5,Midwest,5792,3280.84,598.34,29.57,4.93,38.39,2.37
Missouri,29,2024,"Associate degree (AA, AS)",5,Midwest,5766,3271.57,591.55,29.76,4.88,38.36,2.43
Missouri,29,2016,"Bachelor's degree (BA, AB, BS)",6,Midwest,14391,3377.61,573.58,30.63,4.25,38.74,2.2
Missouri,29,2017,"Bachelor's degree (BA, AB, BS)",6,Midwest,14179,3357.63,578.52,30.69,4.19,38.7,2.15
Missouri,29,2018,"Bachelor's degree (BA, AB, BS)",6,Midwest,14256,3359.23,575.69,30.8,4.29,38.66,2.15
Missouri,29,2019,"Bachelor's degree (BA, AB, BS)",6,Midwest,14236,3343.02,565.74,30.76,4.26,38.59,2.16
Missouri,29,2020,"Bachelor's degree (BA, AB, BS)",6,Midwest,13714,3350.05,563.44,30.83,4.29,38.64,2.11
Missouri,29,2021,"Bachelor's degree (BA, AB, BS)",6,Midwest,14331,3345.21,572.37,30.79,4.33,38.56,2.17
Missouri,29,2022,"Bachelor's degree (BA, AB, BS)",6,Midwest,14490,3334.47,565.94,30.78,4.36,38.56,2.15
Missouri,29,2023,"Bachelor's degree (BA, AB, BS)",6,Midwest,14179,3351.08,559.93,30.83,4.41,38.6,2.09
Missouri,29,2024,"Bachelor's degree (BA, AB, BS)",6,Midwest,14601,3336.83,565.51,30.8,4.4,38.6,2.15
Missouri,29,2016,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Midwest,6887,3379.73,581.54,32.15,3.76,38.77,2.17
Missouri,29,2017,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Midwest,6795,3360.44,588.9,32.28,3.85,38.63,2.27
Missouri,29,2018,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Midwest,6733,3368.51,566.76,32.18,3.75,38.63,2.08
Missouri,29,2019,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Midwest,6708,3358.42,555.05,32.31,3.81,38.6,2.05
Missouri,29,2020,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Midwest,6544,3355.97,558.75,32.3,3.88,38.58,2.1
Missouri,29,2021,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Midwest,6996,3346.02,552.22,32.36,3.92,38.55,2.04
Missouri,29,2022,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Midwest,7005,3333.33,556.74,32.37,3.95,38.56,2.06
Missouri,29,2023,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Midwest,6763,3331.54,550.2,32.35,4.01,38.53,2.11
Missouri,29,2024,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Midwest,6849,3328.79,567.62,32.33,4.01,38.49,2.18
Missouri,29,2016,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Midwest,1783,3317.47,568.37,33.05,3.76,38.63,2.13
Missouri,29,2017,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Midwest,1701,3349.72,577.79,33.07,3.71,38.56,2.25
Missouri,29,2018,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Midwest,1722,3348.89,550.89,33.21,3.79,38.62,2.0
Missouri,29,2019,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Midwest,1837,3317.38,544.7,33.12,3.65,38.55,2.19
Missouri,29,2020,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Midwest,1767,3325.03,540.06,33.14,3.75,38.55,1.94
Missouri,29,2021,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Midwest,1935,3308.71,552.8,33.24,3.64,38.51,2.13
Missouri,29,2022,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Midwest,1918,3294.23,549.42,33.1,3.81,38.45,1.99
Missouri,29,2023,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Midwest,1957,3317.39,527.84,33.26,3.84,38.5,1.92
Missouri,29,2024,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Midwest,2035,3311.3,538.44,33.15,3.77,38.55,1.99
Nebraska,31,2016,8th grade or less,1,Midwest,1139,3263.31,561.78,29.72,6.22,38.54,2.69
Nebraska,31,2017,8th grade or less,1,Midwest,1156,3250.11,576.64,29.97,6.14,38.55,2.78
Nebraska,31,2018,8th grade or less,1,Midwest,1038,3211.3,585.15,29.92,6.28,38.24,2.94
Nebraska,31,2019,8th grade or less,1,Midwest,1131,3258.07,595.97,29.87,6.52,38.36,2.9
Nebraska,31,2020,8th grade or less,1,Midwest,1098,3218.44,559.18,29.77,6.48,38.34,2.71
Nebraska,31,2021,8th grade or less,1,Midwest,1050,3239.2,550.21,30.31,6.38,38.22,2.69
Nebraska,31,2022,8th grade or less,1,Midwest,1072,3248.61,527.3,29.78,6.58,38.41,2.38
Nebraska,31,2023,8th grade or less,1,Midwest,1119,3230.07,528.65,29.33,6.72,38.16,2.65
Nebraska,31,2024,8th grade or less,1,Midwest,1243,3197.98,537.73,29.66,6.64,38.21,2.62
Nebraska,31,2016,9th through 12th grade with no diploma,2,Midwest,2048,3202.86,595.08,24.85,6.27,38.46,2.72
Nebraska,31,2017,9th through 12th grade with no diploma,2,Midwest,2060,3166.94,605.28,25.41,6.5,38.42,2.8
Nebraska,31,2018,9th through 12th grade with no diploma,2,Midwest,1965,3206.85,587.17,25.46,6.41,38.32,2.75
Nebraska,31,2019,9th through 12th grade with no diploma,2,Midwest,1739,3176.52,592.78,25.09,6.48,38.29,2.66
Nebraska,31,2020,9th through 12th grade with no diploma,2,Midwest,1734,3186.58,587.64,25.57,6.78,38.25,2.65
Nebraska,31,2021,9th through 12th grade with no diploma,2,Midwest,1661,3159.7,599.79,25.03,6.55,38.2,2.79
Nebraska,31,2022,9th through 12th grade with no diploma,2,Midwest,1724,3176.14,568.46,25.65,6.87,38.24,2.58
Nebraska,31,2023,9th through 12th grade with no diploma,2,Midwest,1694,3158.78,583.26,25.62,6.66,38.27,2.64
Nebraska,31,2024,9th through 12th grade with no diploma,2,Midwest,1808,3144.54,561.7,25.18,6.68,38.2,2.73
Nebraska,31,2016,High school graduate or GED completed,3,Midwest,4942,3245.85,584.2,25.98,5.51,38.55,2.57
Nebraska,31,2017,High school graduate or GED completed,3,Midwest,4942,3246.71,573.01,25.98,5.42,38.58,2.5
Nebraska,31,2018,High school graduate or GED completed,3,Midwest,4890,3231.52,597.11,26.18,5.41,38.45,2.65
Nebraska,31,2019,High school graduate or GED completed,3,Midwest,4873,3242.93,580.16,26.27,5.46,38.48,2.49
Nebraska,31,2020,High school graduate or GED completed,3,Midwest,4807,3235.77,602.89,26.33,5.49,38.39,2.63
Nebraska,31,2021,High school graduate or GED completed,3,Midwest,4842,3224.13,587.19,26.5,5.48,38.35,2.51
Nebraska,31,2022,High school graduate or GED completed,3,Midwest,4888,3216.31,598.96,26.46,5.53,38.31,2.57
Nebraska,31,2023,High school graduate or GED completed,3,Midwest,4929,3208.68,578.09,26.64,5.49,38.28,2.54
Nebraska,31,2024,High school graduate or GED completed,3,Midwest,5124,3183.81,588.67,26.79,5.54,38.28,2.55
Nebraska,31,2016,"Some college credit, but not a degree",4,Midwest,5913,3319.39,577.62,27.37,5.2,38.6,2.43
Nebraska,31,2017,"Some college credit, but not a degree",4,Midwest,5661,3302.17,581.54,27.29,5.16,38.65,2.43
Nebraska,31,2018,"Some college credit, but not a degree",4,Midwest,5294,3301.61,578.7,27.47,5.11,38.59,2.44
Nebraska,31,2019,"Some college credit, but not a degree",4,Midwest,5167,3287.38,583.52,27.66,5.15,38.5,2.32
Nebraska,31,2020,"Some college credit, but not a degree",4,Midwest,4852,3285.77,575.21,27.82,5.15,38.45,2.28
Nebraska,31,2021,"Some college credit, but not a degree",4,Midwest,4879,3271.85,595.67,27.94,5.12,38.34,2.48
Nebraska,31,2022,"Some college credit, but not a degree",4,Midwest,4633,3260.62,598.34,28.08,5.15,38.32,2.5
Nebraska,31,2023,"Some college credit, but not a degree",4,Midwest,4458,3238.14,601.29,28.38,5.22,38.3,2.5
Nebraska,31,2024,"Some college credit, but not a degree",4,Midwest,4442,3257.06,580.92,28.35,5.26,38.39,2.43
Nebraska,31,2016,"Associate degree (AA, AS)",5,Midwest,2752,3353.83,579.6,29.62,4.54,38.61,2.29
Nebraska,31,2017,"Associate degree (AA, AS)",5,Midwest,2674,3359.72,584.71,29.73,4.61,38.62,2.3
Nebraska,31,2018,"Associate degree (AA, AS)",5,Midwest,2674,3321.96,593.64,29.8,4.49,38.5,2.32
Nebraska,31,2019,"Associate degree (AA, AS)",5,Midwest,2468,3298.32,595.29,29.84,4.76,38.36,2.36
Nebraska,31,2020,"Associate degree (AA, AS)",5,Midwest,2406,3317.67,588.34,30.07,4.59,38.42,2.47
Nebraska,31,2021,"Associate degree (AA, AS)",5,Midwest,2436,3326.73,576.51,29.97,4.71,38.51,2.24
Nebraska,31,2022,"Associate degree (AA, AS)",5,Midwest,2327,3293.35,589.72,30.06,4.58,38.32,2.35
Nebraska,31,2023,"Associate degree (AA, AS)",5,Midwest,2275,3295.88,547.25,30.02,4.75,38.37,2.29
Nebraska,31,2024,"Associate degree (AA, AS)",5,Midwest,2266,3264.82,573.03,30.01,4.84,38.35,2.27
Nebraska,31,2016,"Bachelor's degree (BA, AB, BS)",6,Midwest,6504,3380.71,581.06,30.54,4.13,38.75,2.19
Nebraska,31,2017,"Bachelor's degree (BA, AB, BS)",6,Midwest,6143,3390.19,564.91,30.5,4.06,38.73,2.1
Nebraska,31,2018,"Bachelor's degree (BA, AB, BS)",6,Midwest,6317,3381.33,566.06,30.66,4.22,38.66,2.11
Nebraska,31,2019,"Bachelor's degree (BA, AB, BS)",6,Midwest,6106,3364.49,557.67,30.7,4.23,38.6,2.08
Nebraska,31,2020,"Bachelor's degree (BA, AB, BS)",6,Midwest,6120,3374.19,553.67,30.65,4.23,38.57,2.01
Nebraska,31,2021,"Bachelor's degree (BA, AB, BS)",6,Midwest,6296,3368.75,558.94,30.7,4.28,38.53,2.09
Nebraska,31,2022,"Bachelor's degree (BA, AB, BS)",6,Midwest,6152,3338.23,560.63,30.7,4.31,38.5,2.14
Nebraska,31,2023,"Bachelor's degree (BA, AB, BS)",6,Midwest,6074,3332.27,570.3,30.75,4.34,38.54,2.11
Nebraska,31,2024,"Bachelor's degree (BA, AB, BS)",6,Midwest,6277,3342.98,558.72,30.73,4.34,38.56,2.09
Nebraska,31,2016,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Midwest,2487,3396.8,573.61,31.9,3.65,38.7,2.15
Nebraska,31,2017,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Midwest,2424,3366.92,579.71,31.95,3.73,38.57,2.24
Nebraska,31,2018,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Midwest,2481,3406.74,544.36,32.03,3.75,38.65,1.99
Nebraska,31,2019,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Midwest,2459,3356.51,548.91,32.16,3.87,38.54,2.11
Nebraska,31,2020,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Midwest,2437,3360.1,541.68,32.15,3.81,38.59,1.91
Nebraska,31,2021,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Midwest,2595,3377.1,575.89,31.93,3.78,38.48,2.09
Nebraska,31,2022,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Midwest,2637,3341.95,566.92,32.2,4.01,38.43,2.15
Nebraska,31,2023,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Midwest,2615,3336.5,541.84,32.08,3.91,38.44,1.97
Nebraska,31,2024,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Midwest,2637,3326.47,590.88,32.18,3.99,38.35,2.31
Nebraska,31,2016,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Midwest,789,3318.55,576.89,32.77,3.65,38.56,2.35
Nebraska,31,2017,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Midwest,749,3337.37,551.03,32.48,3.6,38.69,1.92
Nebraska,31,2018,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Midwest,799,3366.0,560.68,33.06,3.73,38.5,2.08
Nebraska,31,2019,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Midwest,779,3345.91,575.04,32.83,3.71,38.55,2.24
Nebraska,31,2020,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Midwest,805,3363.45,599.54,32.94,3.78,38.44,2.3
Nebraska,31,2021,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Midwest,818,3317.7,554.43,32.91,3.68,38.49,1.98
Nebraska,31,2022,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Midwest,873,3327.83,567.63,33.16,3.81,38.44,1.93
Nebraska,31,2023,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Midwest,897,3264.38,571.18,32.9,3.95,38.27,2.33
Nebraska,31,2024,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Midwest,934,3334.29,531.21,32.9,3.84,38.45,1.89
North Dakota,38,2016,8th grade or less,1,Midwest,170,3287.89,633.31,28.4,6.57,38.81,2.23
North Dakota,38,2017,8th grade or less,1,Midwest,140,3230.42,611.77,28.56,6.19,38.86,2.51
North Dakota,38,2018,8th grade or less,1,Midwest,113,3266.67,546.52,28.91,6.66,38.81,2.1
North Dakota,38,2019,8th grade or less,1,Midwest,119,3316.37,547.78,29.23,6.44,38.55,2.87
North Dakota,38,2020,8th grade or less,1,Midwest,108,3356.15,521.2,29.68,7.54,39.07,2.21
North Dakota,38,2021,8th grade or less,1,Midwest,93,3192.41,608.12,30.14,6.84,38.2,2.63
North Dakota,38,2022,8th grade or less,1,Midwest,77,3253.43,632.14,29.12,6.81,38.61,2.92
North Dakota,38,2023,8th grade or less,1,Midwest,88,3359.19,538.82,28.5,7.17,39.18,2.39
North Dakota,38,2024,8th grade or less,1,Midwest,113,3315.33,525.85,28.47,6.81,38.67,2.43
North Dakota,38,2016,9th through 12th grade with no diploma,2,Midwest,828,3244.57,588.91,23.55,5.21,38.59,2.8
North Dakota,38,2017,9th through 12th grade with no diploma,2,Midwest,791,3247.81,632.79,24.0,5.51,38.53,2.7
North Dakota,38,2018,9th through 12th grade with no diploma,2,Midwest,783,3261.2,608.04,24.01,5.49,38.38,2.67
North Dakota,38,2019,9th through 12th grade with no diploma,2,Midwest,757,3252.05,592.21,24.7,5.61,38.44,2.75
North Dakota,38,2020,9th through 12th grade with no diploma,2,Midwest,692,3234.25,600.05,24.76,5.8,38.23,2.99
North Dakota,38,2021,9th through 12th grade with no diploma,2,Midwest,673,3242.27,578.72,24.72,5.97,38.34,2.49
North Dakota,38,2022,9th through 12th grade with no diploma,2,Midwest,593,3210.85,589.68,25.1,6.25,38.46,2.69
North Dakota,38,2023,9th through 12th grade with no diploma,2,Midwest,638,3244.33,551.37,24.49,6.03,38.5,2.29
North Dakota,38,2024,9th through 12th grade with no diploma,2,Midwest,647,3206.19,597.45,25.05,6.42,38.23,2.65
North Dakota,38,2016,High school graduate or GED completed,3,Midwest,2214,3297.14,595.98,25.94,5.24,38.67,2.61
North Dakota,38,2017,High school graduate or GED completed,3,Midwest,2099,3306.15,596.43,26.32,5.07,38.69,2.52
North Dakota,38,2018,High school graduate or GED completed,3,Midwest,2160,3285.86,605.74,26.29,5.25,38.55,2.64
North Dakota,38,2019,High school graduate or GED completed,3,Midwest,2168,3300.24,573.79,26.49,5.3,38.69,2.33
North Dakota,38,2020,High school graduate or GED completed,3,Midwest,2144,3273.45,574.49,26.58,5.28,38.55,2.46
North Dakota,38,2021,High school graduate or GED completed,3,Midwest,2070,3273.32,577.73,26.67,5.27,38.55,2.54
North Dakota,38,2022,High school graduate or GED completed,3,Midwest,1970,3281.3,586.17,26.69,5.28,38.56,2.45
North Dakota,38,2023,High school graduate or GED completed,3,Midwest,1974,3255.43,594.36,26.92,5.25,38.5,2.55
North Dakota,38,2024,High school graduate or GED completed,3,Midwest,2130,3277.47,570.87,26.88,5.37,38.56,2.33
North Dakota,38,2016,"Some college credit, but not a degree",4,Midwest,2425,3364.26,598.96,27.52,5.03,38.69,2.61
North Dakota,38,2017,"Some college credit, but not a degree",4,Midwest,2247,3340.32,592.55,27.55,4.94,38.7,2.54
North Dakota,38,2018,"Some college credit, but not a degree",4,Midwest,2118,3344.02,576.17,27.83,5.01,38.72,2.34
North Dakota,38,2019,"Some college credit, but not a degree",4,Midwest,2144,3294.57,605.61,27.99,5.09,38.49,2.5
North Dakota,38,2020,"Some college credit, but not a degree",4,Midwest,2018,3309.28,589.14,28.22,5.12,38.53,2.48
North Dakota,38,2021,"Some college credit, but not a degree",4,Midwest,1914,3317.02,580.43,28.26,5.08,38.55,2.35
North Dakota,38,2022,"Some college credit, but not a degree",4,Midwest,1833,3285.8,590.08,28.37,5.24,38.46,2.34
North Dakota,38,2023,"Some college credit, but not a degree",4,Midwest,1786,3298.84,592.31,28.39,5.18,38.48,2.57
North Dakota,38,2024,"Some college credit, but not a degree",4,Midwest,1666,3307.7,586.19,28.38,5.31,38.55,2.51
North Dakota,38,2016,"Associate degree (AA, AS)",5,Midwest,1539,3373.74,590.35,29.33,4.55,38.71,2.3
North Dakota,38,2017,"Associate degree (AA, AS)",5,Midwest,1421,3384.83,579.07,29.53,4.39,38.82,2.28
North Dakota,38,2018,"Associate degree (AA, AS)",5,Midwest,1413,3405.85,554.89,29.32,4.3,38.79,2.2
North Dakota,38,2019,"Associate degree (AA, AS)",5,Midwest,1303,3344.66,586.94,29.68,4.58,38.52,2.4
North Dakota,38,2020,"Associate degree (AA, AS)",5,Midwest,1307,3338.74,583.15,29.85,4.47,38.52,2.33
North Dakota,38,2021,"Associate degree (AA, AS)",5,Midwest,1329,3349.85,545.98,29.86,4.55,38.62,2.04
North Dakota,38,2022,"Associate degree (AA, AS)",5,Midwest,1189,3342.37,553.68,29.97,4.72,38.54,2.0
North Dakota,38,2023,"Associate degree (AA, AS)",5,Midwest,1122,3342.92,573.03,29.99,4.6,38.78,2.16
North Dakota,38,2024,"Associate degree (AA, AS)",5,Midwest,1173,3326.92,573.01,30.12,4.7,38.53,2.23
North Dakota,38,2016,"Bachelor's degree (BA, AB, BS)",6,Midwest,2984,3406.82,577.97,30.22,4.15,38.87,2.17
North Dakota,38,2017,"Bachelor's degree (BA, AB, BS)",6,Midwest,2810,3396.67,565.74,30.26,4.08,38.86,2.24
North Dakota,38,2018,"Bachelor's degree (BA, AB, BS)",6,Midwest,2793,3390.95,550.19,30.33,4.1,38.77,2.1
North Dakota,38,2019,"Bachelor's degree (BA, AB, BS)",6,Midwest,2676,3378.93,558.32,30.45,4.15,38.7,2.2
North Dakota,38,2020,"Bachelor's degree (BA, AB, BS)",6,Midwest,2569,3364.75,573.53,30.55,4.13,38.64,2.31
North Dakota,38,2021,"Bachelor's degree (BA, AB, BS)",6,Midwest,2689,3364.38,552.36,30.51,4.23,38.69,2.11
North Dakota,38,2022,"Bachelor's degree (BA, AB, BS)",6,Midwest,2625,3357.32,557.02,30.67,4.22,38.69,2.19
North Dakota,38,2023,"Bachelor's degree (BA, AB, BS)",6,Midwest,2603,3363.75,554.47,30.49,4.27,38.66,2.12
North Dakota,38,2024,"Bachelor's degree (BA, AB, BS)",6,Midwest,2510,3354.8,557.59,30.52,4.33,38.73,2.13
North Dakota,38,2016,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Midwest,783,3382.27,578.95,31.48,3.8,38.82,2.29
North Dakota,38,2017,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Midwest,783,3348.49,554.02,31.81,3.92,38.82,2.17
North Dakota,38,2018,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Midwest,776,3362.24,574.77,31.69,3.84,38.65,2.05
North Dakota,38,2019,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Midwest,855,3376.12,616.02,31.81,3.76,38.64,2.35
North Dakota,38,2020,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Midwest,799,3386.78,541.38,31.77,3.81,38.69,2.0
North Dakota,38,2021,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Midwest,857,3428.81,542.5,31.68,3.66,38.8,2.02
North Dakota,38,2022,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Midwest,860,3403.09,560.4,31.85,3.9,38.7,1.98
North Dakota,38,2023,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Midwest,895,3356.1,585.55,31.73,3.89,38.58,2.3
North Dakota,38,2024,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,Midwest,881,3369.05,551.66,31.89,4.0,38.64,2.13
North Dakota,38,2016,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Midwest,288,3353.81,592.31,32.27,3.71,38.68,2.43
North Dakota,38,2017,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Midwest,303,3381.7,544.04,32.48,3.98,38.79,2.16
North Dakota,38,2018,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Midwest,346,3413.42,523.29,32.33,3.77,38.82,1.85
North Dakota,38,2019,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Midwest,293,3312.47,534.6,32.43,3.53,38.75,2.34
North Dakota,38,2020,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Midwest,274,3380.95,509.58,32.72,3.6,38.87,1.81
North Dakota,38,2021,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Midwest,336,3339.1,616.11,32.63,3.71,38.59,2.15
North Dakota,38,2022,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Midwest,269,3436.24,506.85,32.64,3.88,38.66,1.86
North Dakota,38,2023,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Midwest,355,3358.83,534.89,32.65,4.06,38.73,1.98
North Dakota,38,2024,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Midwest,316,3329.5,570.57,32.63,3.9,38.64,2.13
Ohio,39,2016,8th grade or less,1,Midwest,4627,3310.1,568.83,28.41,6.29,38.87,2.54
Ohio,39,2017,8th grade or less,1,Midwest,4819,3306.37,548.7,28.39,6.21,38.88,2.35
Ohio,39,2018,8th grade or less,1,Midwest,4774,3329.37,555.87,28.72,6.26,38.89,2.45
Ohio,39,2019,8th grade or less,1,Midwest,4795,3299.67,565.63,28.74,6.43,38.75,2.57
Ohio,39,2020,8th grade or less,1,Midwest,4902,3300.97,553.49,28.56,6.35,38.84,2.41
Ohio,39,2021,8th grade or less,1,Midwest,5060,3318.64,547.42,28.56,6.39,38.8,2.47
Ohio,39,2022,8th grade or less,1,Midwest,5427,3310.54,552.9,28.71,6.29,38.81,2.42
Ohio,39,2023,8th grade or less,1,Midwest,5629,3300.78,568.78,28.54,6.32,38.74,2.41
Ohio,39,2024,8th grade or less,1,Midwest,5856,3275.32,571.41,28.55,6.31,38.65,2.5
Ohio,39,2016,9th through 12th grade with no diploma,2,Midwest,13799,3090.73,617.17,23.73,5.82,38.3,3.04
Ohio,39,2017,9th through 12th grade with no diploma,2,Midwest,13242,3096.6,608.86,23.88,5.81,38.3,2.94
Ohio,39,2018,9th through 12th grade with no diploma,2,Midwest,12633,3103.01,606.26,24.09,5.88,38.28,2.94
Ohio,39,2019,9th through 12th grade with no diploma,2,Midwest,12240,3105.85,609.01,24.29,5.97,38.23,2.9
Ohio,39,2020,9th through 12th grade with no diploma,2,Midwest,11256,3116.22,601.91,24.34,6.03,38.22,2.93
Ohio,39,2021,9th through 12th grade with no diploma,2,Midwest,10348,3096.18,607.17,24.48,6.08,38.12,2.92
Ohio,39,2022,9th through 12th grade with no diploma,2,Midwest,10006,3076.26,607.8,24.68,6.21,38.18,3.0
Ohio,39,2023,9th through 12th grade with no diploma,2,Midwest,9933,3088.1,607.21,24.93,6.37,38.14,2.97
Ohio,39,2024,9th through 12th grade with no diploma,2,Midwest,9782,3084.23,607.31,25.1,6.36,38.14,2.89
Ohio,39,2016,High school graduate or GED completed,3,Midwest,36228,3199.09,609.7,25.67,5.25,38.51,2.79
Ohio,39,2017,High school graduate or GED completed,3,Midwest,37301,3202.21,613.83,25.76,5.25,38.46,2.77
Ohio,39,2018,High school graduate or GED completed,3,Midwest,37813,3202.4,608.5,25.92,5.25,38.44,2.72
Ohio,39,2019,High school graduate or GED completed,3,Midwest,38520,3195.48,609.39,25.96,5.22,38.4,2.76
Ohio,39,2020,High school graduate or GED completed,3,Midwest,37407,3196.3,607.09,26.11,5.26,38.39,2.67
Ohio,39,2021,High school graduate or GED completed,3,Midwest,37267,3185.26,607.22,26.17,5.29,38.32,2.68
Ohio,39,2022,High school graduate or GED completed,3,Midwest,37754,3176.87,610.04,26.34,5.33,38.35,2.72
Ohio,39,2023,High school graduate or GED completed,3,Midwest,37901,3183.99,607.17,26.46,5.37,38.35,2.73
